,imdb_id,rating,rating_count,review_count,critics_count
15456,tt0202989,4.8,534,22,6
15457,tt0790769,7.4,3240,16,46
15458,tt0460823,5.7,171,16,16
15459,tt0033722,7.5,1415,21,12
15460,tt0052837,6.9,1292,27,5
15461,tt0808138,7.6,504,3,
15462,tt0302022,8.6,981,5,1
15463,tt1424381,6.4,184257,628,351
15464,tt0860866,6.2,2530,38,21
15465,tt1345488,4.8,716,11,25
15466,tt0036422,7.3,1274,32,16
15467,tt0062977,7.0,990,11,8
15468,tt1333667,7.7,7789,37,108
15469,tt0470764,7.4,551,8,2
15470,tt0047073,6.2,1142,29,20
15471,tt0046564,6.7,1170,23,3
15472,tt1323594,7.7,426737,310,308
15473,tt0036367,7.6,1287,36,9
15474,tt1235404,4.2,292,8,12
15475,tt0815182,4.5,161,3,18
15476,tt0034578,6.5,1134,30,6
15477,tt0488121,6.6,945,14,7
15478,tt0030182,6.6,321,12,1
15479,tt0030817,6.6,466,17,3
15480,tt1375666,8.8,1650623,2961,659
15481,tt1375670,6.0,196159,312,178
15482,tt1101048,4.5,620,14,4
15483,tt0963966,6.1,134655,243,235
15484,tt0451954,6.1,1729,15,35
15485,tt0800228,6.1,472,10,5
15486,tt0478125,3.0,3804,80,93
15487,tt1013743,6.3,159021,362,287
15488,tt1226232,6.7,7922,52,62
15489,tt0111002,6.7,2350,34,19
15490,tt0405266,7.6,3154,49,29
15491,tt0049201,7.1,2274,55,7
15492,tt0446750,6.6,2493,22,48
15493,tt0087247,5.6,2295,31,23
15494,tt0217019,6.2,1560,19,39
15495,tt1438437,5.9,1722,30,11
15496,tt1155076,6.2,133466,426,257
15497,tt1247662,5.9,8349,22,22
15498,tt0425196,6.4,4069,34,40
15499,tt0954990,6.8,7223,37,59
15500,tt0092772,7.6,580,15,14
15501,tt0185691,5.6,137,9,2
15502,tt0103316,7.2,292,1,11
15503,tt0081662,7.2,659,6,21
15504,tt0842926,7.1,116174,298,322
15505,tt1001540,4.5,117,2,11
15506,tt0053344,5.4,442,22,18
15507,tt0069426,4.1,267,10,15
15508,tt1273235,5.2,45987,407,196
15509,tt1319569,7.0,3435,27,76
15510,tt1248971,6.0,6502,18,22
15511,tt1569923,8.1,43720,98,58
15512,tt0082927,7.2,705,4,25
15513,tt0012486,6.1,217,8,
15514,tt0021110,6.4,121,10,2
15515,tt0016544,5.2,1213,44,15
15516,tt0944835,6.4,262091,521,328
15517,tt0067815,7.8,1009,5,11
15518,tt0116479,7.6,857,7,2
15519,tt1396557,7.2,4200,25,61
15520,tt0050271,6.5,1589,42,15
15521,tt0019258,8.1,2027,20,10
15522,tt3962302,6.3,152,3,2
15523,tt0060161,8.3,3429,12,1
15524,tt0024433,7.9,1146,15,3
15525,tt0022834,7.7,1440,18,11
15526,tt0021874,7.9,1049,14,4
15527,tt1043651,3.3,1236,12,8
15528,tt1236247,8.4,86,3,2
15529,tt1169158,8.9,331,2,
15530,tt0485947,7.9,176438,289,128
15531,tt0025536,8.0,827,8,3
15532,tt0065782,7.4,2491,30,11
15533,tt0063443,6.8,2442,34,19
15534,tt0047494,4.6,1159,50,15
15535,tt0034780,7.1,1205,34,5
15536,tt1487120,7.0,273,3,4
15537,tt1068669,6.5,1394,30,54
15538,tt0452634,6.9,1038,18,10
15539,tt0070435,3.7,243,22,12
15540,tt0427152,5.9,85218,269,190
15541,tt1484522,7.1,1171,30,26
15542,tt0066466,7.2,427,4,7
15543,tt0063598,6.5,457,4,10
15544,tt1415283,6.1,22030,60,94
15545,tt1277728,7.0,3419,20,93
15546,tt0105019,7.5,2326,10,12
15547,tt0395424,6.6,1222,18,37
15548,tt0102583,7.7,1471,19,14
15549,tt0156906,7.1,580,10,8
15550,tt0067820,7.4,2965,24,27
15551,tt0220016,6.4,2657,20,
15552,tt0497539,5.9,1563,5,8
15553,tt0075342,6.1,5185,106,89
15554,tt0352465,6.8,1409,11,25
15555,tt1252610,6.7,2758,8,52
15556,tt0075669,7.6,4860,13,10
15557,tt1570966,5.6,2486,4,4
15558,tt0061113,7.2,1059,10,24
15559,tt0208995,5.7,1237,15,26
15560,tt0415127,7.2,2929,27,67
15561,tt0047101,7.2,2935,42,26
15562,tt0025907,7.2,1916,28,13
15563,tt0078915,7.3,2887,18,4
15564,tt1227536,6.8,2840,5,
15565,tt1118045,6.4,920,13,28
15566,tt1264904,7.2,10271,17,56
