"","imdb_id","rating","rating_count","review_count","critics_count"
"9479","tt0379225",8.1,18975,140,116
"9480","tt0379296",6.8,1196,28,23
"9481","tt0379576",7,776,13,20
"9482","tt0379593",6.9,5246,35,66
"9483","tt0380366",7.2,6088,55,56
"9484","tt0381936",7.2,4798,19,6
"9485","tt0382330",7.6,14494,96,37
"9486","tt0382821",6.8,657,12,7
"9487","tt0383475",7.7,533,8,19
"9488","tt0384533",5.3,6640,67,76
"9489","tt0384819",6.9,13331,123,65
"9490","tt0385017",7.7,6609,53,41
"9491","tt0385705",6.9,25465,113,43
"9492","tt0386064",8.1,33954,227,84
"9493","tt0386792",8.3,10317,99,16
"9494","tt0387412",7.5,14884,95,100
"9495","tt0388285",5.6,3252,27,10
"9496","tt0388367",6.5,2841,35,8
"9497","tt0388395",7,3439,60,56
"9498","tt0388789",7.4,13318,80,72
"9499","tt0388888",7.8,5422,32,61
"9500","tt0388973",5.3,890,13,25
"9501","tt0389326",7.9,4024,37,75
"9502","tt0389908",5.9,127,9,11
"9503","tt0390632",6.9,1603,18,25
"9504","tt0391891",4.7,6952,38,7
"9505","tt0396271",4.5,3009,74,47
"9506","tt0396401",3.7,1210,34,9
"9507","tt0396746",7.3,2503,8,23
"9508","tt0399877",5.3,12443,492,69
"9509","tt0405061",5.7,4235,54,52
"9510","tt0405296",7.1,95234,295,230
"9511","tt0405821",6.2,12520,161,91
"9512","tt0409072",7.3,5870,38,17
"9513","tt0416825",7.5,725,5,39
"9514","tt0418038",7.6,5934,68,78
"9515","tt0419806",8,366,8,38
"9516","tt0427228",4.9,3518,110,4
"9517","tt0500140",8.1,3695,10,0
"9518","tt0383534",6.3,7683,48,31
"9519","tt0316824",6,3419,54,7
"9520","tt0376568",6.1,729,9,15
"9521","tt0059012",8,5827,50,54
"9522","tt0405159",8.1,535062,1129,274
"9523","tt0044954",7.7,5605,84,47
"9524","tt0056062",7,5453,55,16
"9525","tt0100873",7.1,3083,24,24
"9526","tt0052218",7.5,4546,72,36
"9527","tt0361668",7.1,9551,83,95
"9528","tt0377556",7.1,3137,28,65
"9529","tt0395169",8.1,289433,630,150
"9530","tt0097810",7.9,921,20,6
"9531","tt0157044",6.7,4010,32,39
"9532","tt0027387",6.8,1066,35,12
"9533","tt0069404",6.4,1510,22,10
"9534","tt0058567",7.3,6142,83,115
"9535","tt0229440",5.6,12183,197,78
"9536","tt0367594",6.7,355307,1373,276
"9537","tt0219519",6.3,1334,25,16
"9538","tt0061204",7,2625,51,14
"9539","tt0423866",8.1,42055,127,172
"9540","tt0041514",7,1370,35,7
"9541","tt0362270",7.3,153106,643,264
"9542","tt0338751",7.5,286949,807,269
"9543","tt0293508",7.3,103174,2054,152
"9544","tt0363473",6.7,13529,251,113
"9545","tt0361127",7.2,29041,224,152
"9546","tt0385267",6.5,50463,215,155
"9547","tt0290002",6.3,225381,430,141
"9548","tt0364961",7,24030,207,148
"9549","tt0369672",7.2,23135,119,84
"9550","tt0379889",7.1,31409,166,116
"9551","tt0119263",7.4,2075,22,25
"9552","tt0103935",7.6,2287,10,26
"9553","tt0037576",6.4,1209,30,30
"9554","tt0033723",7.6,2787,63,15
"9555","tt0416220",7.3,6043,35,54
"9556","tt0396592",4.3,9931,91,59
"9557","tt0345032",7.2,2114,29,37
"9558","tt0390123",7.4,1889,36,51
"9559","tt0375210",5.5,43767,405,172
"9560","tt0373416",4.1,5072,26,32
"9561","tt0365885",6.9,19793,222,124
"9562","tt0337585",6.6,949,13,14
"9563","tt0045518",6.1,902,23,6
"9564","tt0076104",7.9,635,10,7
"9565","tt0052993",7.4,5218,65,24
"9566","tt0047264",6.9,2990,64,28
"9567","tt0179526",5.6,217,7,6
"9568","tt0095274",6.8,1525,26,12
"9569","tt0107824",4.3,530,8,7
"9570","tt0090310",7.1,1196,19,11
"9571","tt0081063",6.3,1086,6,1
"9572","tt0025410",7.1,1007,14,6
"9573","tt0092035",5.7,2314,17,6
"9574","tt0295004",6,638,18,22
"9575","tt0107233",7.2,623,10,16
"9576","tt0100361",7.6,1269,32,8
"9577","tt0040458",8.2,4256,64,14
"9578","tt0319728",5.6,3457,77,79
"9579","tt0086429",7.1,4854,92,29
"9580","tt0090037",6.3,1336,30,15
"9581","tt0095036",5.8,567,11,4
"9582","tt0020960",7.8,4054,57,38
"9583","tt0099342",5.8,658,17,2
"9584","tt0084173",4.5,785,12,8
"9585","tt0098042",5.5,597,8,4
"9586","tt0279037",4.2,2414,15,4
"9587","tt0100606",5.2,590,5,1
"9588","tt0061856",5.2,2647,35,30
"9589","tt0104804",4.6,2564,17,15
"9590","tt0070246",7.6,2535,16,36
"9591","tt0329106",6.7,1357,11,11
"9592","tt0326208",7.2,7498,59,48
"9593","tt0073107",7,1019,21,22
"9594","tt0074901",7.4,1694,29,34
"9595","tt0045557",6.8,1906,39,22
"9596","tt0113649",7.1,1530,8,6
"9597","tt0373024",7.2,8933,56,72
"9598","tt0034167",7.8,13202,97,37
"9599","tt0310203",7.2,23358,37,33
"9600","tt0286306",6,9482,125,48
"9601","tt0076348",7.3,824,4,2
"9602","tt0330243",8.2,6455,18,2
"9603","tt0076929",6.5,8301,101,61
"9604","tt0060125",8,3491,18,2
"9605","tt0295303",6.9,1017,27,10
"9606","tt0043255",7,3876,41,22
"9607","tt0045468",6.4,2622,41,20
"9608","tt0041085",7.1,3040,37,19
"9609","tt0352520",6.9,13559,139,62
"9610","tt0286493",6.2,2903,36,16
"9611","tt0401233",7,16443,63,63
"9612","tt0066534",7.7,5408,24,33
"9613","tt0066227",6.9,3710,7,7
"9614","tt0066265",6.8,2646,5,5
"9615","tt0144557",5.7,2257,31,5
"9616","tt0307507",6.5,1357,40,6
"9617","tt0357277",4.8,76568,383,195
"9618","tt0376105",5.2,13647,87,74
"9619","tt0393162",7.3,101790,212,124
"9620","tt0037323",7.6,1891,49,13
"9621","tt0087452",6.2,4418,31,17
"9622","tt0063121",6.6,7442,101,31
"9623","tt0329330",7.8,1632,14,5
"9624","tt0029942",7.3,4339,48,21
"9625","tt0339806",6.6,3187,21,51
"9626","tt0354243",6.6,1353,16,37
"9627","tt0073705",6.6,13824,103,104
"9628","tt0075265",6.4,5621,55,32
"9629","tt0101412",3.8,2488,16,17
"9630","tt0026421",7.5,2067,40,23
"9631","tt0054248",8.3,12738,46,87
"9632","tt0322807",6.5,1542,10,9
"9633","tt0032811",7.9,3628,67,25
"9634","tt0035151",6.5,2148,51,14
"9635","tt0284277",6.8,905,12,18
"9636","tt0032338",7.6,2600,33,21
"9637","tt0034881",7.2,5334,65,46
"9638","tt0024314",7,1116,29,14
"9639","tt0022153",7.2,1497,31,16
"9640","tt0416991",7.7,2965,21,79
"9641","tt0343095",5.8,2619,35,16
"9642","tt0353969",8.1,82243,150,150
"9643","tt0109402",5.8,15330,81,21
"9644","tt0047094",7.7,5164,66,38
"9645","tt0059126",5.7,3112,62,37
"9646","tt0420206",7.4,11907,56,41
"9647","tt0363163",8.2,275747,573,202
"9648","tt0276617",7.2,2766,4,18
"9649","tt0398712",6.3,68445,227,155
"9650","tt0368578",4.6,24745,152,74
"9651","tt0369226",2.3,39073,528,149
"9652","tt0382077",5.9,74479,452,179
"9653","tt0417415",6.5,2430,31,36
"9654","tt0357507",4.1,27533,395,139
"9655","tt0372532",6.1,41918,254,101
"9656","tt0417791",7.9,12591,90,47
"9657","tt0408664",8.1,18913,99,130
"9658","tt0362590",6.2,8772,68,9
"9659","tt0113737",5.9,1691,13,17
"9660","tt0065797",7,1970,29,11
"9661","tt0059764",6.6,1297,43,25
"9662","tt0408017",7.6,7972,15,0
"9663","tt0060862",7.4,11086,89,40
"9664","tt0033533",7.8,2940,47,15
"9665","tt0164993",6.3,6745,82,14
"9666","tt0365020",6.7,1011,22,7
"9667","tt0249378",5.5,573,13,3
"9668","tt0079844",6.8,16624,211,69
"9669","tt0079095",7.9,9924,41,39
"9670","tt0068278",7.8,6463,26,58
"9671","tt0031088",7.8,4636,47,19
"9672","tt0044380",6.1,544,14,3
"9673","tt0390336",7.1,3892,58,61
"9674","tt0054407",8.5,10989,45,39
"9675","tt0104706",8.1,4181,32,38
"9676","tt0067085",7,2793,21,34
"9677","tt0106761",3.7,9273,52,27
"9678","tt0095560",3.4,8124,115,37
"9679","tt0102861",5.9,468,28,0
"9680","tt0298131",6.8,2096,27,51
"9681","tt0043386",7.8,3868,29,41
"9682","tt0046451",7.9,5240,26,43
"9683","tt0051913",7,849,30,6
"9684","tt0101404",6.5,548,19,11
"9685","tt0094979",6.1,801,9,9
"9686","tt0152432",6.6,882,13,7
"9687","tt0363290",6,943,23,26
"9688","tt0379270",5.9,1510,27,20
"9689","tt0054847",7.3,10700,94,32
"9690","tt0119209",5.7,1691,20,26
"9691","tt0093502",7.4,1378,15,5
"9692","tt0252963",5.5,5335,83,36
"9693","tt0060414",5.9,950,24,6
"9694","tt0035244",6.8,2403,41,16
"9695","tt0294252",6.2,3079,41,32
"9696","tt0098559",8.1,810,9,8
"9697","tt0045911",7.2,825,33,11
"9698","tt0347149",8.2,246696,335,224
"9699","tt0348121",6.9,14709,81,107
"9700","tt0184526",6.1,9594,103,38
"9701","tt0112800",7.1,2566,37,17
"9702","tt0361322",6.7,263,10,22
"9703","tt0402406",7.4,946,12,37
"9704","tt0386588",6.6,261895,382,170
"9705","tt0407121",6.4,4797,32,45
"9706","tt0418753",6.8,5863,66,123
"9707","tt0327210",6.8,575,82,14
"9708","tt0361411",6.2,18294,284,122
"9709","tt0360486",6.9,256488,1017,284
"9710","tt0362165",2.2,44943,246,78
"9711","tt0317132",6.4,9059,88,95
"9712","tt0424227",8.1,14898,103,97
"9713","tt0401248",7.1,2918,39,48
"9714","tt0284674",4.5,4164,49,25
"9715","tt0058997",7.3,5969,90,71
"9716","tt0070238",7,612,25,6
"9717","tt0099450",5.9,1959,27,4
"9718","tt0088330",5.9,510,24,3
"9719","tt0042788",8,9321,78,72
"9720","tt0388318",7.5,5226,19,21
"9721","tt0291213",7.1,1466,17,15
"9722","tt0030973",7.1,323,17,3
"9723","tt0403358",6.5,49046,312,231
"9724","tt0326835",6.8,7732,56,41
"9725","tt0303394",7.8,230,6,13
"9726","tt0372806",7.2,541,16,40
"9727","tt0034303",7,1998,46,13
"9728","tt0024601",7.7,6142,60,19
"9729","tt0021156",7.3,4177,53,35
"9730","tt0368314",7.1,1362,24,4
"9731","tt0331933",5.4,20839,95,59
"9732","tt0041838",6.8,5357,61,22
"9733","tt0373074",7.8,107900,362,370
"9734","tt0169222",6.9,1883,19,20
"9735","tt0400435",7.4,5241,84,7
"9736","tt0089695",5.6,12957,98,34
"9737","tt0331218",7.5,3474,24,4
"9738","tt0378906",7.5,1880,28,43
"9739","tt0288330",7.7,3017,34,25
"9740","tt0109661",5.5,418,5,6
"9741","tt0104139",5.1,4780,80,47
"9742","tt0037614",7.7,1965,28,9
"9743","tt0075194",6.8,3619,46,31
"9744","tt0072281",7.3,13214,85,44
"9745","tt0073639",6.8,1591,18,26
"9746","tt0060675",7.6,9719,41,49
"9747","tt0037691",7.2,3554,63,33
"9748","tt0031334",7.6,4708,72,37
"9749","tt0065513",7.9,2738,51,14
"9750","tt0050766",7.6,9335,187,92
"9751","tt0373981",7.7,21340,135,124
"9752","tt0424434",7.8,3659,5,19
"9753","tt0354356",6.7,7955,62,99
"9754","tt0203975",4.8,2630,56,10
"9755","tt0065651",7.6,6307,11,43
"9756","tt0039417",7.9,7830,49,48
"9757","tt0067500",6.2,4407,99,76
"9758","tt0064169",7.5,5420,28,31
"9759","tt0023158",7.7,2996,51,30
"9760","tt0381682",4.6,4409,43,46
"9761","tt0363504",6.1,1326,24,12
"9762","tt0422093",5.7,11229,203,60
"9763","tt0257516",5,27565,328,160
"9764","tt0401488",7,1738,11,42
"9765","tt0396041",4.5,186,19,8
"9766","tt0395699",5.6,73709,229,126
"9767","tt0377471",5.7,62113,322,159
"9768","tt0424129",6.7,1851,32,57
"9769","tt0352994",7.4,6096,68,66
"9770","tt0340163",6.6,98113,292,151
"9771","tt0358082",6.3,112846,272,162
"9772","tt0070292",6.4,1927,35,27
"9773","tt0106464",6.5,733,11,5
"9774","tt0101590",6.4,5580,29,18
"9775","tt0017739",7.2,2222,50,51
"9776","tt0097115",5.8,615,7,2
"9777","tt0296711",5.5,1021,28,8
"9778","tt0060464",5.3,3150,53,52
"9779","tt0107027",6.6,3215,40,29
"9780","tt0084784",6.3,492,14,6
"9781","tt0104033",5.9,410,8,7
"9782","tt0118912",3.3,1632,45,9
"9783","tt0110400",6.1,432,19,3
"9784","tt0089902",6.7,1949,14,12
"9785","tt0087835",5.4,2006,18,3
"9786","tt0106264",5.6,477,19,9
"9787","tt0225100",6.3,488,6,4
"9788","tt0350804",5.9,2011,8,2
"9789","tt0120626",7.1,2512,13,8
"9790","tt0337879",5.5,3661,50,23
"9791","tt0058886",7.2,5298,65,15
"9792","tt0055370",5.9,612,24,8
"9793","tt0078919",5.7,1047,12,13
"9794","tt0052933",6.7,1834,35,11
"9795","tt0107745",6.6,4176,31,12
"9796","tt0064417",6.1,571,35,6
"9797","tt0054615",6.3,529,7,8
"9798","tt0025919",7.8,4895,58,46
"9799","tt0048401",6.8,1250,25,17
"9800","tt0054345",7.1,1451,32,14
"9801","tt0388311",7.1,1294,16,32
"9802","tt0382621",6.9,3063,30,39
"9803","tt0407936",7.9,2070,39,6
"9804","tt0063035",5.7,10551,154,34
"9805","tt0051378",8,15931,85,117
"9806","tt0038477",6.8,991,13,11
"9807","tt0098360",7.2,8677,44,49
"9808","tt0342636",7.4,3833,12,6
"9809","tt0068315",7.6,6232,50,18
"9810","tt0072285",6.5,5788,86,107
"9811","tt0377713",5.7,31181,130,41
"9812","tt0358294",4.5,6275,82,34
"9813","tt0117395",6.5,512,13,16
"9814","tt0091449",6.8,308,1,4
"9815","tt0076245",7.4,7346,52,34
"9816","tt0354668",7.4,6790,54,76
"9817","tt0345853",6.4,2740,8,10
"9818","tt0330904",7,3373,29,69
"9819","tt0037366",7.5,4511,51,15
"9820","tt0372594",6.5,3306,7,4
"9821","tt0035942",6.9,1236,37,12
"9822","tt0021818",7.5,1625,24,31
"9823","tt0337631",6.6,1220,26,16
"9824","tt0396652",6,21445,81,66
"9825","tt0378947",6.5,28628,176,154
"9826","tt0347540",6.4,66,3,9
"9827","tt0385307",5,57119,161,110
"9828","tt0372237",5.9,35754,162,104
"9829","tt0367631",5.3,12966,138,51
"9830","tt0430289",7.1,305,10,24
"9831","tt0374639",6.6,3450,62,58
"9832","tt0043972",7.6,4586,37,57
"9833","tt0307639",6.4,646,11,3
"9834","tt0080157",6.4,2720,45,8
"9835","tt0078056",5.8,3817,39,6
"9836","tt0281176",6.9,616,8,15
"9837","tt0112609",7.2,1254,8,5
"9838","tt0399901",6.8,821,23,17
"9839","tt0021622",6.2,1205,32,24
"9840","tt0026097",6.9,1170,22,23
"9841","tt0029608",7.5,3641,58,30
"9842","tt0372814",6.3,482,9,19
"9843","tt0039937",6.9,702,29,4
"9844","tt0027459",7,1392,42,19
"9845","tt0042832",7.3,5502,77,58
"9846","tt0040202",7.4,6784,88,40
"9847","tt0060574",7.3,1773,17,19
"9848","tt0053645",7.1,2303,33,18
"9849","tt0062974",6.3,2776,59,26
"9850","tt0078405",5.3,2651,59,76
"9851","tt0060277",8.1,7582,61,60
"9852","tt0117394",7.4,1305,16,15
"9853","tt0292886",6.4,3659,25,31
"9854","tt0057295",6.6,1981,68,44
"9855","tt0116163",6.6,2960,46,48
"9856","tt0107623",7.2,1905,36,12
"9857","tt0111361",3.4,1098,37,8
"9858","tt0089607",6.2,348,15,4
"9859","tt0102095",5.7,5607,30,12
"9860","tt0109936",6.3,11130,35,19
"9861","tt0085297",7.7,2453,21,17
"9862","tt0206013",7.3,7722,34,53
"9863","tt0110008",7.4,16846,50,63
"9864","tt0119472",8,22679,38,17
"9865","tt0101588",7.4,1897,18,11
"9866","tt0048801",7.5,6646,62,17
"9867","tt0054326",7.3,1029,14,17
"9868","tt0118641",7.6,738,25,1
"9869","tt0026955",7.7,2953,32,32
"9870","tt0063036",5.8,2456,25,24
"9871","tt0368711",8,3160,29,43
"9872","tt0113703",8,5429,44,17
"9873","tt0378428",5.8,4016,40,54
"9874","tt0057578",7.8,4898,69,45
"9875","tt0064451",7.6,3884,29,53
"9876","tt0096409",6.6,2717,28,39
"9877","tt0086308",6.7,1988,21,36
"9878","tt0055618",7.8,2472,45,17
"9879","tt0046022",8,7068,47,90
"9880","tt0132905",6.8,917,11,3
"9881","tt0019412",7.7,2480,32,34
"9882","tt0113799",7.6,12734,31,21
"9883","tt0059346",6.4,3650,54,64
"9884","tt0382734",8,7277,30,21
"9885","tt0243991",4.7,1281,14,6
"9886","tt0424565",7.9,2802,47,54
"9887","tt0357110",6.7,9929,69,75
"9888","tt0401792",8,692884,1744,379
"9889","tt0388500",5.5,14379,59,70
"9890","tt0374583",6.9,4826,49,55
"9891","tt0386423",7.5,879,18,29
"9892","tt0318649",6,82076,468,163
"9893","tt0332047",6.2,38107,211,123
"9894","tt0365938",6.2,1253,27,44
"9895","tt0397103",6.4,864,35,11
"9896","tt0091027",5.7,1449,31,26
"9897","tt0356999",6.4,1369,11,21
"9898","tt0064555",5.5,1040,33,13
"9899","tt0088001",3.7,6027,55,13
"9900","tt0070022",7.2,3977,61,68
"9901","tt0088855",7.4,456,11,1
"9902","tt0076085",8.1,8651,36,34
"9903","tt0036431",7.6,2227,42,19
"9904","tt0261552",7,1464,9,17
"9905","tt0093488",8.6,4835,39,9
"9906","tt0274155",6.4,6027,20,26
"9907","tt0376717",2.9,2270,18,19
"9908","tt0337881",5.6,4105,41,11
"9909","tt0076211",6.7,1070,20,11
"9910","tt0043590",6.9,1000,30,10
"9911","tt0066849",6.4,3424,60,61
"9912","tt0084591",6.8,841,12,13
"9913","tt0072245",4.7,750,28,35
"9914","tt0097195",7.8,1040,15,9
"9915","tt0106438",7.3,1450,21,15
"9916","tt0075753",5.4,1358,17,11
"9917","tt0064866",7.4,3622,49,22
"9918","tt0058947",6.8,12237,137,26
"9919","tt0095217",7.1,1537,27,20
"9920","tt0074806",7.1,10488,101,79
"9921","tt0071502",6.9,5702,35,40
"9922","tt0063991",6.5,1953,42,29
"9923","tt0061613",7.5,3877,12,37
"9924","tt0235712",6.1,7174,74,43
"9925","tt0386342",7.6,9982,46,86
"9926","tt0105097",7.3,1105,2,1
"9927","tt0033868",7,998,23,9
"9928","tt0072206",6.3,841,22,5
"9929","tt0060491",6.5,2240,46,14
"9930","tt0067610",6.2,1613,45,29
"9931","tt0219288",7.7,2389,9,7
"9932","tt0058003",7.7,10489,47,82
"9933","tt0075165",7.2,1402,10,14
"9934","tt0022183",7.8,1876,28,20
"9935","tt0020475",8,3303,46,32
"9936","tt0088083",7.8,9336,30,17
"9937","tt0362389",6.4,4692,36,8
"9938","tt0040558",7.6,5135,52,43
"9939","tt0201631",7.5,2184,18,18
"9940","tt0084868",8.4,19249,80,20
"9941","tt0033238",7.8,7485,89,15
"9942","tt0095341",7.8,1010,20,23
"9943","tt0066904",8.3,2982,34,35
"9944","tt0086136",4.8,731,7,9
"9945","tt0063821",6.4,2062,21,5
"9946","tt0057329",7,4009,47,13
"9947","tt0048317",7.2,2995,59,22
"9948","tt0040497",7.4,6099,33,58
"9949","tt0033388",6.6,4106,41,8
"9950","tt0073424",7.7,1462,11,15
"9951","tt0056111",8.1,22178,60,80
"9952","tt0000417",8.2,34057,159,90
"9953","tt0331370",7.2,4306,29,58
"9954","tt0075404",8.3,4439,35,22
"9955","tt0319970",5.5,8258,161,33
"9956","tt0055805",7.2,2995,20,46
"9957","tt0384833",4.8,4427,81,35
"9958","tt0287138",4.8,4087,31,1
"9959","tt0374584",6.2,6566,28,10
"9960","tt0428144",5.4,2238,64,9
"9961","tt0350232",4.1,1372,31,12
"9962","tt0118020",7.4,2263,7,13
"9963","tt0100024",7.5,7029,31,40
"9964","tt0039768",7.4,1797,36,33
"9965","tt0077318",7.4,1165,10,16
"9966","tt0064975",7.8,1644,13,21
"9967","tt0063876",7.6,1082,8,17
"9968","tt0102288",7.3,2931,35,20
"9969","tt0104373",7.3,229,1,6
"9970","tt0155796",7.4,1279,8,21
"9971","tt0097694",8,2451,22,23
"9972","tt0338706",6.6,4480,75,48
"9973","tt0388838",6.9,4134,40,83
"9974","tt0325234",6.4,782,13,11
"9975","tt0037465",6.8,1191,41,15
"9976","tt0033407",7,1373,26,14
"9977","tt0371724",6.8,166676,1066,277
"9978","tt0378215",7.4,3884,18,18
"9979","tt0405743",7.2,9261,22,19
"9980","tt0085496",6.6,4918,18,26
"9981","tt0078251",6.7,1793,23,12
"9982","tt0072926",6.4,14310,86,47
"9983","tt0053957",6.3,1824,27,19
"9984","tt0067763",7,1249,16,6
"9985","tt0072962",7.8,11769,50,78
"9986","tt0345591",7.5,5017,76,5
"9987","tt0384806",6,92585,528,186
"9988","tt0277909",6.8,915,6,19
"9989","tt0275182",6.4,280,14,7
"9990","tt0401504",7.2,2679,46,2
"9991","tt0065597",5.6,1449,37,28
"9992","tt0036260",7.3,3138,66,34
"9993","tt0041088",7.5,3431,53,24
"9994","tt0093258",7.5,1536,10,14
"9995","tt0043809",7.8,4777,18,36
"9996","tt0384369",7.4,12130,54,62
"9997","tt0079180",6.4,7364,55,18
"9998","tt0355857",6.3,1157,23,11
"9999","tt0403537",4.5,1255,9,10
"10000","tt0360216",7.3,1052,9,22
"10001","tt0372334",7,7966,89,45
"10002","tt0362004",6.8,11196,114,112
"10003","tt0398971",5.6,510,11,5
"10004","tt0192766",5.9,198,17,4
"10005","tt0391304",6.6,61444,163,111
"10006","tt0388183",4.2,3328,20,23
"10007","tt0354595",6.2,2783,46,21
"10008","tt0206113",6.5,1089,26,20
"10009","tt1016268",7.7,13933,41,48
"10010","tt0329774",4.4,59391,222,82
"10011","tt0361498",3.9,289,4,7
"10012","tt0320661",7.2,234886,951,239
"10013","tt0397065",5.3,101310,579,228
"10014","tt0375679",7.8,381749,1628,288
"10015","tt0347369",5.4,1664,23,26
"10016","tt0370986",7.7,60067,248,141
"10017","tt0089601",6.6,4389,56,16
"10018","tt0048233",7.1,2641,43,27
"10019","tt0059956",6.4,2733,25,23
"10020","tt0177747",6.5,2442,21,10
"10021","tt0066602",7.3,1014,12,12
"10022","tt0053602",7.7,922,19,11
"10023","tt0063141",7.7,1822,11,6
"10024","tt0028216",7.3,4159,73,20
"10025","tt0021571",7.5,3854,41,33
"10026","tt0045361",7.9,4327,26,18
"10027","tt0021739",7.7,2704,16,31
"10028","tt0085501",6.8,491,10,6
"10029","tt0031826",7.2,4164,64,25
"10030","tt0040765",7.9,3082,62,16
"10031","tt0111341",8.5,7008,48,49
"10032","tt0031754",7.8,1534,53,8
"10033","tt0413893",7.8,4898,27,27
"10034","tt0064541",7.9,14767,78,63
"10035","tt0036022",7.1,1467,47,15
"10036","tt0090248",7.2,10865,65,24
"10037","tt0218864",5.9,6105,35,6
"10038","tt0387892",7,1338,13,45
"10039","tt0019777",7.2,5975,65,41
"10040","tt0052654",7.8,5856,47,26
"10041","tt0263467",6.8,1897,35,3
"10042","tt0040740",7.3,1787,43,24
"10043","tt0093664",7.6,2446,15,11
"10044","tt0245090",7,3126,40,11
"10045","tt0116767",7.6,4588,21,27
"10046","tt0441758",7.9,1017,8,21
"10047","tt0332285",7.2,3077,74,40
"10048","tt0395173",7.4,1871,18,22
"10049","tt0374273",5.4,1149,19,16
"10050","tt0280381",7.2,1322,10,6
"10051","tt0073109",7.6,1471,21,9
"10052","tt0036983",7.3,2001,24,9
"10053","tt0096740",7.3,516,6,1
"10054","tt0007613",7.5,2809,19,9
"10055","tt0291832",6.8,2026,34,10
"10056","tt0292242",7.4,4567,17,13
"10057","tt0342272",6.6,9329,60,99
"10058","tt0057254",7,3863,56,12
"10059","tt0370244",7.4,1454,16,44
"10060","tt0379357",8,1654,36,54
"10061","tt0342258",7,90136,308,178
"10062","tt0106305",7.4,3741,25,14
"10063","tt0119626",7.7,3295,22,9
"10064","tt0074252",7.8,6116,15,19
"10065","tt0104782",7.6,5988,63,31
"10066","tt0099472",6.9,21810,33,14
"10067","tt0031066",6.6,1886,35,19
"10068","tt0397619",7.2,11874,34,56
"10069","tt0121766",7.6,577330,3325,365
"10070","tt0384642",5.6,32034,119,94
"10071","tt0369735",5.5,47790,231,130
"10072","tt0078736",6.3,2361,28,14
"10073","tt0025037",7.2,1329,35,13
"10074","tt0379577",6.8,1720,17,38
"10075","tt0365109",7.5,2634,28,54
"10076","tt0032637",6.1,1460,35,28
"10077","tt0337721",7.4,8918,89,17
"10078","tt0055913",8.2,9193,34,41
"10079","tt0029971",7.1,2695,45,18
"10080","tt0086303",7.1,205,10,4
"10081","tt0266408",5.3,1567,26,25
"10082","tt0270911",5,1728,19,4
"10083","tt0411705",4.9,19151,220,134
"10084","tt0037415",7.4,7743,130,79
"10085","tt0307213",6.8,7964,57,54
"10086","tt0393775",8,7670,29,8
"10087","tt0035790",6.2,538,18,2
"10088","tt0035664",7,1862,41,9
"10089","tt0351283",6.9,298081,389,179
"10090","tt0381429",6.8,6655,64,70
"10091","tt0071080",6.4,736,22,9
"10092","tt0106233",6.2,5474,70,9
"10093","tt0438205",7.5,3208,65,83
"10094","tt0420952",6.9,472,12,36
"10095","tt0449086",5.3,8752,130,92
"10096","tt0398165",6.4,141086,323,133
"10097","tt0384504",7.5,8375,86,53
"10098","tt0119709",5.5,5117,35,24
"10099","tt0352248",8,158131,538,202
"10100","tt0403508",6.5,48035,225,88
"10101","tt0355702",7.1,46810,195,114
"10102","tt0344604",6.6,2801,29,54
"10103","tt0436727",6.5,959,25,46
"10104","tt0356910",6.5,383640,805,230
"10105","tt0424774",3.5,23004,183,67
"10106","tt0338095",6.8,59132,548,258
"10107","tt0373908",3.1,6623,69,44
"10108","tt0437407",7.3,7417,75,17
"10109","tt0103105",7.7,4595,26,13
"10110","tt0377084",7.1,9002,113,53
"10111","tt0388139",7.4,17673,67,58
"10112","tt0106676",4.8,1061,16,5
"10113","tt0135706",7.2,5575,84,10
"10114","tt0387914",8,6573,90,40
"10115","tt0097444",6.6,3783,50,45
"10116","tt0038303",7.1,1816,24,13
"10117","tt0411291",7.4,1176,27,4
"10118","tt0058153",6.9,1786,25,10
"10119","tt0184424",8.7,6620,62,3
"10120","tt0043949",7.2,10978,99,53
"10121","tt0045607",7.1,1215,31,14
"10122","tt0372784",8.3,1088413,2718,478
"10123","tt0362417",6.8,1913,24,35
"10124","tt0399102",6.5,5814,118,107
"10125","tt0344273",7.2,3357,19,63
"10126","tt0380623",5.5,25097,104,65
"10127","tt0382189",6.8,17357,104,123
"10128","tt0382073",7,4316,43,56
"10129","tt0405861",5,1704,20,23
"10130","tt0356443",5.1,3055,52,15
"10131","tt0384488",7.6,5309,55,46
"10132","tt0400497",4.8,39429,172,117
"10133","tt0381717",6.9,2815,48,67
"10134","tt0418819",6.2,83210,667,256
"10135","tt0374536",4.8,61901,494,165
"10136","tt0436724",7.1,2938,46,48
"10137","tt0400420",6.8,2698,21,42
"10138","tt0275408",7.2,670,7,17
"10139","tt0026104",6,673,28,14
"10140","tt0062861",6.5,4695,105,73
"10141","tt0028401",6.9,813,17,11
"10142","tt0415978",7.3,32508,243,149
"10143","tt0395125",7.1,9832,31,68
"10144","tt0420251",7,16863,77,124
"10145","tt0381270",6.6,4317,11,25
"10146","tt0380687",5.3,5018,70,64
"10147","tt0408777",7.5,28367,101,108
"10148","tt0049778",7.5,6166,61,21
"10149","tt0078444",7.2,3747,48,24
"10150","tt0043955",6.8,2161,46,29
"10151","tt0044896",7,1064,28,9
"10152","tt0337945",4.5,1417,33,15
"10153","tt0385990",3.2,1335,18,15
