,imdb_id,rating,rating_count,review_count,critics_count
64,tt0115683,4.4,22907,133,27
65,tt0116839,2.4,8374,67,36
66,tt0114753,6.3,2927,22,12
67,tt0113149,6.4,4019,40,20
68,tt0113118,7.3,83108,166,21
69,tt0116367,7.3,239690,601,171
70,tt0113010,4.2,10725,65,43
71,tt0113537,7.0,7866,73,43
72,tt0113828,7.5,3344,40,17
73,tt0115644,6.1,7194,46,24
74,tt0115676,4.6,3963,28,7
75,tt0114367,6.4,21777,143,51
76,tt0113973,7.3,582,13,18
77,tt0112744,6.3,11360,73,43
78,tt0116731,5.6,14906,62,28
79,tt0112445,7.8,5335,34,27
80,tt0114660,6.8,23511,145,53
81,tt0112379,7.5,7225,74,45
82,tt0114039,7.2,429,7,9
83,tt0113612,6.1,314,10,10
84,tt0112365,7.0,4109,64,37
85,tt0118158,6.6,19000,92,38
86,tt0116151,5.3,10440,35,20
87,tt0115697,6.2,31808,85,28
88,tt0113972,6.3,34717,126,34
89,tt0113490,6.6,828,19,12
90,tt0117002,5.8,12566,99,49
91,tt0114825,4.5,18519,57,33
92,tt0115639,7.2,28073,177,65
93,tt0115759,6.0,81577,191,74
94,tt0113403,7.3,2116,37,25
95,tt0113247,8.1,117150,177,110
96,tt0111173,5.4,2247,39,13
97,tt0113283,6.6,585,12,14
98,tt0115907,6.2,17622,62,50
99,tt0115734,7.1,59157,189,86
100,tt0117102,3.8,4494,67,22
101,tt0118040,6.0,4274,28,29
102,tt0116483,7.0,168297,299,78
103,tt0112579,7.6,59615,200,71
104,tt0110251,7.3,1020,7,8
105,tt0117110,6.9,17465,62,47
106,tt0112646,6.3,178,1,7
107,tt0113276,4.7,187,8,5
108,tt0112573,8.4,816835,1119,136
109,tt0075314,8.3,570565,927,242
110,tt0113326,6.7,32847,86,63
111,tt0115645,6.1,7191,49,38
112,tt0113774,7.3,1223,13,11
113,tt0112556,7.0,2321,8,14
114,tt0112373,8.1,865,15,19
115,tt0115033,7.1,3173,31,15
116,tt0116606,4.9,3519,41,23
117,tt0114536,4.8,835,12,13
118,tt0117427,5.4,2796,27,15
119,tt0106473,7.8,1312,16,10
120,tt0103859,5.4,21902,44,22
121,tt0109424,8.1,46198,167,87
122,tt0114808,7.4,4185,23,24
123,tt0116324,6.8,15889,105,50
124,tt0110647,3.1,8951,92,16
125,tt0111055,7.4,719,6,12
126,tt0110217,7.2,219,11,8
127,tt0114131,5.8,762,12,5
128,tt0112364,6.4,677,15,10
129,tt0113107,6.7,785,13,5
130,tt0113451,5.2,9904,73,49
131,tt0114015,7.1,366,10,3
132,tt0114500,7.3,138,3,4
133,tt0116130,6.0,18213,80,30
134,tt0113125,7.1,217,6,14
135,tt0113756,6.0,306,6,11
136,tt0113952,6.2,672,11,22
137,tt0114618,7.8,71,1,2
138,tt0118055,6.1,12038,58,33
139,tt0115685,7.0,67149,180,73
140,tt0113200,5.0,311,5,3
141,tt0112585,6.6,6631,37,35
142,tt0112442,6.8,189049,206,65
143,tt0112342,5.8,3373,12,10
144,tt0112461,7.3,87509,153,38
145,tt0112427,6.0,2282,31,16
146,tt0109093,7.0,4844,35,35
147,tt0112384,7.6,226784,313,158
148,tt0114287,6.9,36474,132,45
149,tt0112288,6.4,7156,86,50
150,tt0112462,5.4,205934,564,154
151,tt0061395,7.8,32414,116,135
152,tt0112495,6.6,4334,47,21
153,tt0112541,6.7,8092,44,32
154,tt0109370,5.9,14369,116,23
155,tt0112642,6.1,96304,99,30
156,tt0112688,6.9,17794,83,48
157,tt0112715,5.1,36986,153,64
158,tt0112740,7.3,87335,199,83
159,tt0109508,8.0,15395,99,72
160,tt0112851,7.2,149317,204,90
161,tt0112857,6.7,14569,59,58
162,tt0112864,7.6,320280,352,148
163,tt0112887,6.0,12208,199,64
164,tt0113044,6.3,439,8,11
165,tt0113071,5.9,59601,188,54
166,tt0113114,4.9,14064,19,18
167,tt0113243,6.2,58218,228,82
168,tt0113464,6.7,5099,52,16
169,tt0113481,5.6,59254,139,88
170,tt0113492,5.5,95948,232,102
171,tt0113500,4.1,6619,39,11
172,tt0113540,7.0,63627,405,69
173,tt0113677,7.6,13769,78,47
174,tt0113690,6.1,12103,72,75
175,tt0107447,6.7,2262,17,17
176,tt0113729,5.3,5588,55,13
177,tt0113749,7.2,104117,439,89
178,tt0113820,5.1,21834,137,78
179,tt0113851,5.8,3108,22,26
180,tt0110604,6.8,4682,63,44
181,tt0110620,6.0,2610,42,31
182,tt0113957,5.9,52266,171,47
183,tt0113986,5.5,31615,101,36
184,tt0114095,6.6,3813,35,26
185,tt0114194,6.6,25804,196,58
186,tt0114241,5.1,394,19,8
187,tt0114323,7.2,9596,121,89
188,tt0114345,5.2,12817,90,35
189,tt0114435,6.8,305,2,4
190,tt0114436,4.7,53751,466,185
191,tt0114478,7.4,29691,75,55
192,tt0114496,5.7,11185,47,35
193,tt0114508,5.8,65145,147,108
194,tt0114534,6.6,648,14,12
195,tt0114558,7.2,58330,230,103
196,tt0058450,7.8,17896,132,99
197,tt0114666,5.0,988,10,14
198,tt0114663,6.2,2327,30,14
199,tt0114702,6.6,11452,79,30
200,tt0114682,6.4,23216,118,25
201,tt0114781,5.4,38510,130,44
202,tt0114798,6.7,2795,31,30
203,tt0114805,6.4,971,15,23
204,tt0114887,6.7,26813,103,28
205,tt0114898,6.1,155181,319,96
206,tt0114928,5.2,4223,50,18
207,tt0114938,5.9,5378,56,27
208,tt0109340,7.3,2647,31,16
209,tt0112602,5.5,4897,18,12
210,tt0111579,8.0,12154,76,29
211,tt0110882,8.1,12102,72,32
212,tt0112471,8.1,210403,410,133
213,tt0112508,6.4,113364,218,48
214,tt0112438,4.3,3849,39,16
215,tt0112571,6.4,10276,42,29
216,tt0112757,7.7,8118,69,21
217,tt0112643,5.9,4810,76,84
218,tt0112679,6.6,7344,50,24
219,tt0109445,7.8,191850,630,133
220,tt0112883,6.7,43747,123,43
221,tt0109635,6.0,39522,95,57
222,tt0112899,4.7,224,2,
223,tt0109676,5.6,16922,42,23
224,tt0112854,4.5,1966,26,15
225,tt0109579,7.3,19013,79,57
226,tt0109642,7.4,31559,174,60
227,tt0109686,7.3,309593,443,88
228,tt0111797,7.8,15126,74,57
229,tt0109759,7.1,15559,89,53
230,tt0109758,4.1,5827,68,16
231,tt0109707,7.9,150288,434,152
232,tt0113117,6.6,41243,120,42
233,tt0113097,6.4,9975,54,32
234,tt0113028,6.4,2200,17,12
235,tt0113198,6.8,37368,95,27
236,tt0113303,5.3,5444,52,27
237,tt0113089,6.7,5618,40,22
238,tt0109771,6.9,5468,39,18
239,tt0113199,3.9,1706,31,11
240,tt0113234,6.3,602,13,9
241,tt0109906,6.6,2979,16,21
242,tt0110057,8.3,20863,74,56
243,tt0110005,7.4,53239,270,94
244,tt0110066,5.9,4768,42,11
245,tt0110116,7.5,20266,121,34
246,tt0110006,6.7,21340,68,15
247,tt0113360,5.9,4007,54,30
248,tt0110099,6.2,21062,77,29
249,tt0110148,7.6,257354,418,125
250,tt0113463,5.7,2547,28,20
251,tt0110189,4.6,2217,38,10
252,tt0110216,4.6,57397,77,36
253,tt0113501,6.4,21129,83,30
254,tt0113538,4.8,4953,16,10
255,tt0113552,5.9,15067,59,41
256,tt0076759,8.7,1013668,1541,293
257,tt0110367,7.3,39803,135,27
258,tt0113670,7.7,27181,121,27
259,tt0110296,7.5,2597,16,10
260,tt0109731,7.2,3368,27,25
261,tt0103994,7.2,14650,155,31
262,tt0110322,7.5,122816,335,61
263,tt0110443,6.2,24751,57,15
264,tt0110365,6.8,6125,42,32
265,tt0107566,6.5,1634,28,10
266,tt0110391,5.9,3942,44,14
267,tt0113691,6.4,4751,41,14
268,tt0110428,7.2,13081,59,39
269,tt0109836,6.4,45370,258,91
270,tt0113755,5.0,7134,24,15
271,tt0110538,5.4,8676,101,23
272,tt0110516,5.5,9937,46,18
273,tt0110527,6.4,24809,78,38
274,tt0113808,5.4,2835,30,17
275,tt0113896,7.3,3239,21,18
276,tt0113870,7.3,23293,113,42
277,tt0110684,7.4,15872,92,44
278,tt0110638,6.5,24166,88,25
279,tt0113967,6.7,2362,17,8
280,tt0117169,4.3,165,3,4
281,tt0106402,3.4,421,8,6
282,tt0113948,4.7,1396,20,8
283,tt0110671,5.6,519,5,12
284,tt0110632,7.3,187433,603,138
285,tt0110737,6.5,16891,87,20
286,tt0110729,7.9,27350,274,55
287,tt0114151,4.4,4807,36,7
288,tt0114069,6.6,96142,137,65
289,tt0110413,8.6,818454,887,167
290,tt0114113,6.1,1860,19,15
291,tt0114210,5.4,907,12,7
292,tt0110912,8.9,1475100,2376,224
293,tt0114084,6.4,1961,20,13
294,tt0105652,7.3,2859,11,12
295,tt0110889,7.1,8709,77,31
296,tt0110932,7.5,57517,165,62
297,tt0114129,6.7,1000,12,11
298,tt0110963,7.5,14481,58,33
299,tt0114214,6.4,73756,224,62
300,tt0114296,6.4,1516,18,11
301,tt0110907,5.1,13066,56,19
302,tt0111495,8.1,69877,134,97
303,tt0108394,8.0,69553,167,100
304,tt0111507,7.7,49559,85,82
305,tt0110769,7.0,442,9,9
306,tt0114268,5.5,1665,10,1
307,tt0110965,5.7,261,6,2
308,tt0114571,5.3,2389,46,13
309,tt0111333,6.4,19183,61,15
310,tt0111112,7.5,6341,65,21
311,tt0111255,5.5,54392,125,39
312,tt0111282,7.1,157381,263,97
313,tt0111070,6.4,73533,118,69
314,tt0111161,9.3,1885842,4893,207
315,tt0111149,7.3,49555,143,87
316,tt0108260,6.6,1456,33,29
317,tt0106966,7.5,4603,28,22
318,tt0114594,7.1,20145,150,39
319,tt0111309,7.4,4567,69,18
320,tt0113936,5.6,4873,48,11
321,tt0110081,8.3,12883,91,21
322,tt0114614,5.3,26466,176,63
323,tt0114608,6.7,17974,109,60
324,tt0111280,6.6,65350,265,100
325,tt0114609,6.2,5175,57,33
326,tt0111454,6.5,1365,21,8
327,tt0114852,5.6,23850,121,84
328,tt0114694,7.1,66753,199,53
329,tt0111590,7.5,3660,32,34
330,tt0114788,6.2,2743,35,29
331,tt0114888,4.8,660,9,7
332,tt0108550,7.8,185049,297,81
333,tt0114857,5.6,24905,90,46
334,tt0114924,6.7,77797,191,58
335,tt0111667,6.7,10816,61,23
336,tt0109655,7.2,965,23,20
337,tt0110598,7.2,29987,159,55
338,tt0112435,5.8,4623,38,21
339,tt0109040,6.9,235910,248,67
340,tt0109045,7.5,39931,139,55
341,tt0106339,6.7,5080,28,21
342,tt0104779,7.2,28390,109,62
343,tt0109348,7.5,31503,88,60
344,tt0109444,6.9,75112,137,42
345,tt0109446,6.7,50140,95,43
346,tt0109484,6.5,10756,45,19
347,tt0109504,6.9,6664,40,28
348,tt0109506,7.6,146257,560,126
349,tt0109450,6.5,6270,58,20
350,tt0109813,4.8,64984,90,36
351,tt0109830,8.8,1423158,1557,144
352,tt0109831,7.1,116554,204,82
353,tt0113305,6.5,15717,135,30
354,tt0110091,6.8,1299,12,12
355,tt0110093,5.2,10204,36,22
356,tt0110167,6.3,29801,76,34
357,tt0110213,6.0,14129,38,23
358,tt0107472,8.0,1332,22,30
359,tt0110357,8.5,734247,716,195
360,tt0107426,6.0,13336,76,34
361,tt0111686,6.4,42161,283,82
362,tt0110475,6.9,289685,226,64
363,tt0110478,7.0,88968,115,41
364,tt0110588,6.4,3814,44,25
365,tt0110622,6.5,83160,89,45
366,tt0110771,6.6,11202,70,33
367,tt0110950,6.6,38996,145,48
368,tt0105226,7.0,17003,78,51
369,tt0110989,5.3,54174,40,18
370,tt0111054,6.4,1086,10,11
371,tt0110997,6.3,35498,71,46
372,tt0111257,7.2,281913,387,120
373,tt0111256,5.7,4314,30,20
374,tt0111438,5.8,48110,121,69
375,tt0111503,7.2,204638,362,95
376,tt0111693,6.5,17870,99,24
377,tt0111742,6.2,46450,140,74
378,tt0111756,6.7,38482,155,40
379,tt0112443,5.4,2425,25,12
380,tt0110455,6.9,822,9,15
381,tt0111048,5.9,4270,49,9
382,tt0110399,5.9,4430,27,8
383,tt0112570,7.2,424,8,2
384,tt0109454,7.0,1509,9,9
385,tt0059170,6.8,11689,83,89
386,tt0110186,6.6,2869,19,13
387,tt0108069,7.4,1275,12,11
388,tt0111301,3.8,56456,290,61
389,tt0112702,6.8,3052,34,6
390,tt0112849,5.9,108,6,1
391,tt0113014,5.5,1550,17,3
392,tt0113043,3.4,877,33,12
393,tt0113104,8.0,289,5,8
394,tt0113173,6.1,157,3,
395,tt0113319,6.1,136,3,8
396,tt0113827,5.0,149,5,1
397,tt0114047,5.4,169,2,4
398,tt0112889,7.2,276,5,
399,tt0109339,7.2,84,1,2
400,tt0110027,4.4,17470,81,34
401,tt0109785,6.3,389,6,8
402,tt0113409,7.2,48248,237,136
403,tt0109021,6.5,4066,39,16
404,tt0109035,6.6,11638,31,10
405,tt0106220,6.6,63568,132,50
406,tt0111804,6.7,814,10,7
407,tt0106226,7.2,39608,157,60
408,tt0109068,6.1,40583,85,34
409,tt0109067,5.5,7706,25,7
410,tt0106292,5.5,11640,51,26
411,tt0109198,5.1,10272,42,23
412,tt0109219,7.0,4887,49,40
413,tt0106379,5.4,3460,39,12
414,tt0106400,4.9,15404,67,16
415,tt0109254,5.5,65532,120,33
416,tt0109279,6.7,7884,58,19
417,tt0109297,6.2,6828,39,23
418,tt0109303,6.2,24638,64,35
419,tt0109305,6.1,10253,29,16
420,tt0109306,6.4,5735,34,30
421,tt0106452,5.9,14467,86,64
422,tt0106471,4.6,10171,120,38
423,tt0106489,7.8,107325,204,53
424,tt0109361,5.1,7242,92,20
425,tt0106505,5.0,1914,14,6
426,tt0106519,7.9,174732,301,106
427,tt0109439,5.5,16069,44,12
428,tt0109443,5.7,3283,21,10
429,tt0106582,6.4,103843,176,74
430,tt0106598,5.3,44431,75,32
431,tt0109456,5.1,19968,115,47
432,tt0109480,5.0,5550,24,12
433,tt0109493,5.8,6689,25,14
434,tt0106660,5.7,3045,22,15
435,tt0106673,6.8,43080,127,44
436,tt0106677,7.7,135175,420,156
437,tt0106697,6.6,134919,226,89
438,tt0109729,7.6,1603,16,14
439,tt0106834,4.3,6413,50,24
440,tt0106873,5.7,5853,47,26
441,tt0106332,8.1,19817,87,41
442,tt0109783,5.3,2227,17,11
443,tt0106881,7.1,18773,114,50
444,tt0106880,7.2,3472,53,20
445,tt0111732,6.7,11647,75,15
446,tt0106926,6.2,4305,40,20
447,tt0111712,6.8,1400,14,13
448,tt0106941,6.1,10118,30,13
449,tt0106918,6.8,96535,149,58
450,tt0106965,5.9,56817,59,22
451,tt0109842,7.6,10419,92,31
452,tt0106977,7.8,229037,286,119
453,tt0107004,6.5,7251,51,17
454,tt0109890,5.7,15008,53,20
455,tt0109891,4.6,6434,19,16
456,tt0109913,5.6,1759,31,15
457,tt0109920,5.0,2042,14,12
458,tt0107057,5.6,3917,38,23
459,tt0107076,6.1,37826,182,78
460,tt0107096,6.8,11520,38,29
461,tt0107144,6.6,72924,103,29
462,tt0113674,5.4,1551,17,15
463,tt0112966,6.6,14496,75,35
464,tt0107151,6.9,18199,86,25
465,tt0110064,4.1,2734,12,5
466,tt0110074,7.3,69032,216,82
467,tt0110097,5.6,2192,19,14
468,tt0110123,4.8,10724,31,9
469,tt0107206,7.2,79293,147,70
470,tt0107207,8.1,124856,164,46
471,tt0110137,6.5,1165,11,8
472,tt0108551,7.2,14387,65,20
473,tt0110197,5.3,2714,17,17
474,tt0107286,6.6,13079,86,22
475,tt0107290,8.1,694901,939,317
476,tt0107302,6.7,44934,158,54
477,tt0110265,6.5,18080,95,37
478,tt0107322,7.6,6352,48,44
479,tt0110305,5.9,4257,18,11
480,tt0107362,6.3,115614,267,89
481,tt0107413,5.5,4715,37,11
482,tt0110353,5.4,5571,16,13
483,tt0107468,6.8,7335,45,31
484,tt0107478,4.9,12798,23,17
485,tt0107497,6.4,19568,98,43
486,tt0107501,6.7,24502,95,25
487,tt0107507,7.4,31281,95,60
488,tt0107554,7.5,43218,101,30
489,tt0116253,6.4,43781,153,59
490,tt0074102,6.6,14710,112,88
491,tt0111689,7.0,1058,44,14
492,tt0107616,7.4,39656,179,41
493,tt0107611,5.8,5978,34,13
494,tt0107613,5.9,2756,18,9
495,tt0107614,6.9,201023,242,51
496,tt0107653,7.9,26848,116,65
497,tt0110657,4.3,20285,80,23
498,tt0110649,5.7,884,18,9
499,tt0110678,6.1,16657,57,27
500,tt0110687,4.4,11927,105,25
501,tt0107756,7.2,11049,74,53
502,tt0107808,7.5,62378,133,61
503,tt0107818,7.7,193146,275,73
504,tt0107822,7.6,68579,249,88
505,tt0107840,5.9,9969,32,12
506,tt0107889,6.4,7959,36,12
507,tt0111003,5.9,7348,64,41
508,tt0110939,6.2,2934,50,24
509,tt0110955,6.9,20775,118,47
510,tt0107943,7.9,50514,166,63
511,tt0110971,6.1,14798,61,12
512,tt0107969,6.2,37377,82,38
513,tt0111001,5.8,10286,99,17
514,tt0107978,4.0,38431,194,88
515,tt0107977,6.7,99222,187,39
516,tt0107983,6.6,11490,89,32
517,tt0105275,6.8,33626,149,54
518,tt0108000,7.1,2146,29,13
519,tt0108002,7.5,46248,158,33
520,tt0108026,7.2,2042,16,4
521,tt0105032,7.1,1935,26,8
522,tt0108052,8.9,969609,1380,179
523,tt0111094,5.3,5299,34,16
524,tt0108065,7.5,25476,84,37
525,tt0111102,7.1,1176,21,6
526,tt0108071,7.3,31277,102,25
527,tt0111127,6.7,22723,114,65
528,tt0111143,6.0,20112,148,75
529,tt0108101,7.4,14370,87,22
530,tt0108122,7.7,37418,137,52
531,tt0111194,6.3,4448,41,12
532,tt0111201,5.8,8735,80,22
533,tt0108149,6.9,17542,102,33
534,tt0108160,6.8,133648,226,73
535,tt0108162,4.9,24648,72,43
536,tt0083658,8.2,547984,1270,374
537,tt0108186,5.7,14607,56,15
538,tt0108174,6.4,29622,119,34
539,tt0108238,5.8,35753,91,32
540,tt0089256,4.7,555,9,1
541,tt0108255,4.0,40940,297,39
542,tt0111323,6.1,8931,60,29
543,tt0111400,5.4,11442,46,30
544,tt0108328,7.5,3235,28,24
545,tt0111418,6.2,11462,63,28
546,tt0107688,8.0,246765,452,208
547,tt0108333,6.4,44099,150,32
548,tt0108358,7.8,104802,448,88
549,tt0111488,5.4,1491,17,13
550,tt0108399,7.9,176251,470,130
551,tt0108515,7.4,3295,22,40
552,tt0110763,6.0,17564,46,17
553,tt0107779,5.3,414,8,5
554,tt0109226,5.4,227,4,6
555,tt0110259,6.1,534,14,13
556,tt0114906,7.4,28311,178,75
557,tt0107002,7.1,3863,20,8
558,tt0109403,5.0,4854,28,17
559,tt0104029,6.7,22032,85,87
560,tt0110623,5.7,1398,12,10
561,tt0107315,6.5,10276,21,24
562,tt0106408,6.5,888,10,12
563,tt0110363,6.1,8309,27,7
564,tt0107349,6.5,1695,6,4
565,tt0111709,7.3,196,4,6
566,tt0109828,5.8,276,8,2
567,tt0107225,6.9,1593,9,6
568,tt0111252,6.3,5400,69,33
569,tt0110366,6.3,37039,49,9
570,tt0106878,5.8,176,4,4
571,tt0109120,5.7,5593,25,18
572,tt0108059,6.8,722,9,11
573,tt0110892,6.0,2197,25,7
574,tt0112651,7.8,5446,50,34
575,tt0107642,6.2,914,6,12
576,tt0109382,7.3,5903,25,26
577,tt0106678,7.0,303,6,3
578,tt0112572,5.9,18337,104,30
579,tt0099785,7.5,357071,329,109
580,tt0099653,7.0,166282,264,79
581,tt0103639,8.0,290706,255,132
582,tt0103064,8.5,823227,1037,250
583,tt0099348,8.0,203115,398,94
584,tt0114706,5.9,348,7,6
585,tt0096895,7.6,291837,849,183
586,tt0102926,8.6,1004244,982,195
587,tt0029583,7.6,149011,214,152
588,tt0101414,8.0,350244,380,197
589,tt0032910,7.5,103079,159,123
590,tt0100405,7.0,236166,283,83
591,tt0110719,7.4,1171,14,6
592,tt0065214,8.0,67479,298,154
593,tt0110395,6.1,3485,38,15
594,tt0111752,6.9,203,4,4
595,tt0109934,7.6,363,7,12
596,tt0112606,6.1,4267,46,19
597,tt0117247,6.5,38408,89,42
598,tt0112625,5.2,8223,70,52
599,tt0106537,6.3,262,4,4
600,tt0116282,8.1,507102,847,211
601,tt0116552,5.9,11612,29,23
602,tt0082509,6.7,25936,153,64
603,tt0116514,5.1,15888,146,90
604,tt0117283,4.9,7114,57,19
605,tt0116684,6.8,8050,122,26
606,tt0110374,4.6,482,12,10
607,tt0070506,7.6,1251,19,3
608,tt0065421,7.1,73657,104,102
609,tt0113083,7.1,8508,27,44
610,tt0118001,5.4,4758,16,18
611,tt0116165,2.6,7541,38,19
612,tt0102855,6.3,1040,14,6
613,tt0107471,7.3,1609,21,20
614,tt0113839,5.7,151,15,4
615,tt0112712,5.0,291,6,4
616,tt0090665,6.9,1003,3,9
617,tt0117891,5.7,3458,14,10
618,tt0113613,6.8,12796,113,31
619,tt0117381,7.7,146750,253,83
620,tt0114305,6.0,196,1,3
621,tt0115837,6.4,1340,19,25
622,tt0115509,5.5,4548,34,11
623,tt0114671,7.6,8603,41,21
624,tt0112844,6.8,1104,18,21
625,tt0114658,2.4,3488,41,24
626,tt0116275,7.0,2857,26,26
627,tt0113122,4.9,566,17,17
628,tt0117608,5.7,18871,75,22
629,tt0113448,6.6,4482,38,11
630,tt0116414,5.0,5235,33,31
631,tt0116095,5.3,11763,62,37
632,tt0111543,5.6,3406,11,13
633,tt0117517,6.3,128,1,
634,tt0117312,6.0,90,0,1
635,tt0116485,5.4,48,0,
636,tt0113947,7.4,3598,26,30
637,tt0115956,6.6,43527,110,66
638,tt0117060,7.1,326306,389,156
639,tt0109028,7.1,1542,22,12
640,tt0117071,6.5,3595,40,23
641,tt0117788,4.2,719,3,4
642,tt0112257,6.6,900,26,15
643,tt0116136,6.4,82598,146,62
644,tt0118026,5.4,42,0,1
645,tt0117117,6.9,160,4,9
646,tt0116168,5.1,7590,22,20
647,tt0111787,6.5,1292,17,1
648,tt0112509,4.8,142,8,1
649,tt0054189,7.8,10554,60,93
650,tt0115591,6.1,661,8,10
651,tt0116683,6.7,53012,81,76
652,tt0116287,6.2,34382,150,49
653,tt0116768,6.9,7424,68,25
654,tt0116269,5.9,1667,19,21
655,tt0114787,8.1,47922,129,53
656,tt0113720,7.0,4529,19,12
657,tt0112536,4.8,2515,15,13
658,tt0048473,8.4,16431,93,109
659,tt0052572,8.3,8415,35,72
660,tt0117128,7.4,16472,182,64
661,tt0114616,5.2,114,1,3
662,tt0117705,6.3,126434,132,51
663,tt0062711,5.9,26922,196,114
664,tt0110061,4.4,189,4,
665,tt0140614,5.0,174,7,5
666,tt0108181,7.6,1524,22,2
667,tt0114307,6.3,344,13,12
668,tt0058898,7.2,18509,117,87
669,tt0082206,7.7,3979,29,39
670,tt0111430,6.8,323,7,11
671,tt0107727,7.3,290,6,13
672,tt0081759,4.7,415,24,16
673,tt0113443,7.1,2447,55,18
674,tt0109491,6.8,619,9,8
675,tt0114048,5.0,7426,25,24
676,tt0111613,6.9,521,13,12
677,tt0117104,6.2,6089,53,18
678,tt0117688,3.9,3647,44,20
679,tt0109751,7.2,201,1,8
680,tt0117774,5.9,10173,54,23
681,tt0114736,5.3,1842,22,3
682,tt0112604,6.4,1720,30,32
683,tt0116289,5.4,9528,55,35
684,tt0109593,4.5,1610,18,15
685,tt0103095,5.4,16,2,1
686,tt0112368,6.7,5760,58,21
687,tt0104046,7.7,3345,14,2
688,tt0062952,7.7,7588,55,63
689,tt0115742,4.8,3162,33,18
690,tt0117420,5.5,20594,87,38
691,tt0115951,6.8,1630,22,8
692,tt0117784,5.9,1343,6,9
693,tt0117107,6.2,13831,108,48
694,tt0117979,6.3,23184,108,48
695,tt0095776,6.7,36026,82,70
696,tt0115851,5.2,8753,32,18
697,tt0116322,5.2,8679,27,22
698,tt0109374,6.4,1967,24,16
699,tt0110712,5.1,1612,14,7
700,tt0112817,7.7,78212,328,107
701,tt0113362,7.1,5094,25,28
702,tt0073778,6.7,2786,47,64
703,tt0112546,6.7,1416,11,15
704,tt0108500,7.0,27137,80,17
705,tt0117108,6.0,26383,84,44
706,tt0113270,7.3,396,11,13
707,tt0333373,6.8,119,1,2
708,tt0115963,6.3,63200,204,98
709,tt0116448,5.4,7665,29,23
710,tt0116827,5.8,3515,23,26
711,tt0114894,8.0,48,1,4
712,tt0112701,7.3,5950,68,29
713,tt0113429,7.3,1445,24,34
714,tt0116508,5.7,4492,56,33
715,tt0117260,5.7,1232,23,20
716,tt0117500,7.4,276313,430,126
717,tt0116405,4.5,1082,18,9
718,tt0109592,7.3,17380,169,138
719,tt0117998,6.3,153514,407,117
720,tt0115624,3.2,21830,97,70
721,tt0113145,6.8,392,3,4
722,tt0116559,4.2,45,0,1
723,tt0113568,8.0,103708,281,163
724,tt0117894,5.7,22641,126,73
725,tt0117723,5.3,31883,79,25
726,tt0112586,6.8,124,0,4
727,tt0112691,8.2,33010,54,30
728,tt0040366,7.4,4656,57,49
729,tt0117768,4.1,5865,91,16
730,tt0115571,6.3,27975,113,60
731,tt0031612,6.3,155,5,2
732,tt0057012,8.5,378612,876,203
733,tt0103926,7.2,1516,22,38
734,tt0105737,7.0,22,2,2
735,tt0113849,6.4,1907,23,17
736,tt0113188,6.0,3586,24,12
737,tt0042644,6.6,1493,32,9
738,tt0109381,7.8,213,9,4
